date,open,high,low,close,volume,amount,raw_open,raw_high,raw_low,raw_close,tradable,name,provisional
2019-09-30,88.0,92.66,69.89,70.89,105063.2,744793024.8,88.0,92.66,69.89,70.89,True,热景生物,False
2019-10-08,70.0,74.8,67.5,68.05,54125.96,368327157.8,70.0,74.8,67.5,68.05,True,热景生物,False
2019-10-09,66.0,68.7,64.04,66.03,41850.03,276335748.09000003,66.0,68.7,64.04,66.03,True,热景生物,False
2019-10-10,66.39,69.34,65.36,66.7,33850.3,225781501.00000003,66.39,69.34,65.36,66.7,True,热景生物,False
2019-10-11,66.55,67.97,64.8,65.05,34808.24,226427601.2,66.55,67.97,64.8,65.05,True,热景生物,False
2019-10-14,64.36,66.08,62.2,64.67,42511.91,274924521.97,64.36,66.08,62.2,64.67,True,热景生物,False
2019-10-15,64.67,65.85,62.32,62.54,27495.05,171954042.7,64.67,65.85,62.32,62.54,True,热景生物,False
2019-10-16,62.85,63.59,59.7,60.36,31578.43,190607403.48,62.85,63.59,59.7,60.36,True,热景生物,False
2019-10-17,59.9,60.67,58.5,58.55,24651.86,144336640.29999998,59.9,60.67,58.5,58.55,True,热景生物,False
2019-10-18,58.23,60.93,58.0,59.0,28285.21,166882739.0,58.23,60.93,58.0,59.0,True,热景生物,False
2019-10-21,59.64,62.57,58.66,59.6,35424.49,211129960.4,59.64,62.57,58.66,59.6,True,热景生物,False
2019-10-22,60.43,61.49,59.5,61.0,28909.58,176348438.0,60.43,61.49,59.5,61.0,True,热景生物,False
2019-10-23,60.71,68.2,59.7,65.33,55852.46,364884121.18,60.71,68.2,59.7,65.33,True,热景生物,False
2019-10-24,63.9,65.29,61.88,62.05,35721.36,221651038.8,63.9,65.29,61.88,62.05,True,热景生物,False
2019-10-25,61.44,61.44,58.8,60.69,31753.13,192709745.97,61.44,61.44,58.8,60.69,True,热景生物,False
2019-10-28,59.19,62.78,59.1,61.83,28260.2,174732816.6,59.19,62.78,59.1,61.83,True,热景生物,False
2019-10-29,61.4,61.4,57.2,57.69,34809.05,200813409.45,61.4,61.4,57.2,57.69,True,热景生物,False
2019-10-30,55.0,55.7,52.19,52.3,30359.7,158781231.0,55.0,55.7,52.19,52.3,True,热景生物,False
2019-10-31,51.23,52.22,49.6,49.65,16718.31,83006409.15,51.23,52.22,49.6,49.65,True,热景生物,False
2019-11-01,49.76,49.99,48.91,49.05,12546.07,61538473.35,49.76,49.99,48.91,49.05,True,热景生物,False
2019-11-04,49.6,51.6,49.19,49.19,12557.67,61771178.73,49.6,51.6,49.19,49.19,True,热景生物,False
2019-11-05,48.5,48.99,46.46,48.0,17692.71,84925008.0,48.5,48.99,46.46,48.0,True,热景生物,False
2019-11-06,47.96,48.33,46.5,47.06,11133.58,52394627.48,47.96,48.33,46.5,47.06,True,热景生物,False
2019-11-07,47.08,49.46,46.66,49.05,16089.37,78918359.85,47.08,49.46,46.66,49.05,True,热景生物,False
2019-11-08,48.95,49.45,47.6,47.61,12256.34,58352434.74,48.95,49.45,47.6,47.61,True,热景生物,False
2019-11-11,47.55,47.55,44.85,45.68,16476.16,75263098.88,47.55,47.55,44.85,45.68,True,热景生物,False
2019-11-12,45.68,45.99,44.9,45.64,7325.8,33434951.2,45.68,45.99,44.9,45.64,True,热景生物,False
2019-11-13,45.69,46.64,45.53,46.01,6992.61,32172998.61,45.69,46.64,45.53,46.01,True,热景生物,False
2019-11-14,45.9,46.79,45.31,46.14,8299.26,38292785.64,45.9,46.79,45.31,46.14,True,热景生物,False
2019-11-15,46.0,46.14,45.01,45.38,7921.27,35946723.260000005,46.0,46.14,45.01,45.38,True,热景生物,False
2019-11-18,45.44,45.86,45.22,45.4,3630.29,16481516.6,45.44,45.86,45.22,45.4,True,热景生物,False
2019-11-19,45.59,46.24,45.4,46.2,4988.28,23045853.6,45.59,46.24,45.4,46.2,True,热景生物,False
2019-11-20,46.3,46.3,44.8,44.95,6292.68,28285596.6,46.3,46.3,44.8,44.95,True,热景生物,False
2019-11-21,45.0,45.28,43.55,43.75,5545.37,24260993.75,45.0,45.28,43.55,43.75,True,热景生物,False
2019-11-22,43.87,43.97,41.9,42.57,7340.29,31247614.53,43.87,43.97,41.9,42.57,True,热景生物,False
2019-11-25,42.57,42.64,41.01,42.48,6096.41,25897549.68,42.57,42.64,41.01,42.48,True,热景生物,False
2019-11-26,42.4,42.63,41.88,42.1,3678.93,15488295.3,42.4,42.63,41.88,42.1,True,热景生物,False
2019-11-27,42.09,42.88,42.09,42.2,3904.32,16476230.4,42.09,42.88,42.09,42.2,True,热景生物,False
2019-11-28,42.6,44.3,42.3,42.85,6006.89,25739523.65,42.6,44.3,42.3,42.85,True,热景生物,False
2019-11-29,42.85,44.64,42.85,44.16,4862.27,21471784.32,42.85,44.64,42.85,44.16,True,热景生物,False
2019-12-02,44.9,45.0,44.0,44.42,4916.98,21841225.16,44.9,45.0,44.0,44.42,True,热景生物,False
2019-12-03,43.8,44.37,43.0,43.87,3739.71,16406107.77,43.8,44.37,43.0,43.87,True,热景生物,False
2019-12-04,43.43,43.76,42.33,43.21,7194.5,31087434.5,43.43,43.76,42.33,43.21,True,热景生物,False
2019-12-05,42.86,43.21,42.6,43.12,4622.27,19931228.24,42.86,43.21,42.6,43.12,True,热景生物,False
2019-12-06,43.85,43.9,42.8,42.94,2935.9,12606754.6,43.85,43.9,42.8,42.94,True,热景生物,False
2019-12-09,42.95,43.95,42.8,43.8,4830.43,21157283.4,42.95,43.95,42.8,43.8,True,热景生物,False
2019-12-10,43.65,47.2,43.38,46.02,16183.53,74476605.06,43.65,47.2,43.38,46.02,True,热景生物,False
2019-12-11,45.68,46.4,45.18,45.7,9944.93,45448330.1,45.68,46.4,45.18,45.7,True,热景生物,False
2019-12-12,46.0,46.5,45.75,45.79,6058.3,27740955.7,46.0,46.5,45.75,45.79,True,热景生物,False
2019-12-13,45.54,46.27,45.3,45.78,5524.42,25290794.76,45.54,46.27,45.3,45.78,True,热景生物,False
2019-12-16,45.78,46.29,45.2,45.71,8206.49,37511865.79,45.78,46.29,45.2,45.71,True,热景生物,False
2019-12-17,45.71,46.17,44.99,46.0,6574.04,30240584.0,45.71,46.17,44.99,46.0,True,热景生物,False
2019-12-18,46.0,47.93,46.0,47.47,9708.72,46087293.84,46.0,47.93,46.0,47.47,True,热景生物,False
2019-12-19,47.79,48.12,46.7,46.8,10452.27,48916623.6,47.79,48.12,46.7,46.8,True,热景生物,False
2019-12-20,47.39,47.57,46.17,46.18,6529.7,30154154.6,47.39,47.57,46.17,46.18,True,热景生物,False
2019-12-23,46.22,46.22,44.51,44.55,4849.22,21603275.1,46.22,46.22,44.51,44.55,True,热景生物,False
2019-12-24,44.61,45.94,44.61,45.9,8999.7,41308623.00000001,44.61,45.94,44.61,45.9,True,热景生物,False
2019-12-25,45.7,46.75,45.17,46.21,4260.78,19689064.38,45.7,46.75,45.17,46.21,True,热景生物,False
2019-12-26,46.21,47.27,45.94,46.78,8426.9,39421038.2,46.21,47.27,45.94,46.78,True,热景生物,False
2019-12-27,46.8,47.35,46.27,46.27,6665.11,30839463.970000003,46.8,47.35,46.27,46.27,True,热景生物,False
2019-12-30,45.85,46.0,44.66,45.81,4539.36,20794808.16,45.85,46.0,44.66,45.81,True,热景生物,False
2019-12-31,46.0,47.85,45.86,46.93,6715.4,31515372.2,46.0,47.85,45.86,46.93,True,热景生物,False
2020-01-02,46.93,47.67,46.0,47.33,7526.85,35624581.05,46.93,47.67,46.0,47.33,True,热景生物,False
2020-01-03,47.33,47.9,46.83,47.65,5740.27,27352386.55,47.33,47.9,46.83,47.65,True,热景生物,False
2020-01-06,47.58,48.18,47.0,47.64,5394.26,25698254.64,47.58,48.18,47.0,47.64,True,热景生物,False
2020-01-07,47.79,48.55,47.1,48.4,6468.01,31305168.4,47.79,48.55,47.1,48.4,True,热景生物,False
2020-01-08,48.38,50.67,48.0,49.36,12264.29,60536535.44,48.38,50.67,48.0,49.36,True,热景生物,False
2020-01-09,50.02,51.93,49.88,50.58,11362.58,57471929.64,50.02,51.93,49.88,50.58,True,热景生物,False
2020-01-10,50.88,51.85,49.56,51.8,10130.78,52477440.400000006,50.88,51.85,49.56,51.8,True,热景生物,False
2020-01-13,52.0,52.02,50.41,51.74,8318.59,43040384.66,52.0,52.02,50.41,51.74,True,热景生物,False
2020-01-14,52.03,52.35,51.11,51.52,7625.93,39288791.36,52.03,52.35,51.11,51.52,True,热景生物,False
2020-01-15,51.9,51.9,49.88,49.99,6266.87,31328083.130000003,51.9,51.9,49.88,49.99,True,热景生物,False
2020-01-16,50.0,51.0,49.99,50.43,6782.47,34203996.21,50.0,51.0,49.99,50.43,True,热景生物,False
2020-01-17,50.6,55.5,50.42,54.33,26652.74,144804336.42,50.6,55.5,50.42,54.33,True,热景生物,False
2020-01-20,56.8,62.88,55.4,60.4,44655.76,269720790.4,56.8,62.88,55.4,60.4,True,热景生物,False
2020-01-21,62.47,64.0,57.68,58.46,41260.55,241209175.30000004,62.47,64.0,57.68,58.46,True,热景生物,False
2020-01-22,67.0,67.0,60.2,61.2,58799.83,359854959.6,67.0,67.0,60.2,61.2,True,热景生物,False
2020-01-23,61.63,73.3,60.6,71.25,62851.79,447819003.75,61.63,73.3,60.6,71.25,True,热景生物,False
2020-02-03,77.0,85.5,73.0,85.5,57732.19,493610224.5,77.0,85.5,73.0,85.5,True,热景生物,False
2020-02-04,80.0,97.66,73.0,85.52,66556.69,569192812.88,80.0,97.66,73.0,85.52,True,热景生物,False
2020-02-05,83.0,94.27,81.0,89.64,61767.65,553685214.6,83.0,94.27,81.0,89.64,True,热景生物,False
2020-02-06,87.0,91.3,84.0,84.51,48880.88,413092316.88,87.0,91.3,84.0,84.51,True,热景生物,False
2020-02-07,83.49,84.25,74.26,79.05,45732.48,361515254.4,83.49,84.25,74.26,79.05,True,热景生物,False
2020-02-10,79.5,79.69,70.8,71.0,38393.38,272592997.99999994,79.5,79.69,70.8,71.0,True,热景生物,False
2020-02-11,70.55,71.99,65.26,69.29,31195.92,216156529.68,70.55,71.99,65.26,69.29,True,热景生物,False
2020-02-12,68.16,71.55,67.7,70.33,25630.92,180262260.36,68.16,71.55,67.7,70.33,True,热景生物,False
2020-02-13,71.0,77.99,67.75,76.51,45444.21,347693650.71000004,71.0,77.99,67.75,76.51,True,热景生物,False
2020-02-14,75.0,76.2,69.5,70.04,33244.93,232847489.72000003,75.0,76.2,69.5,70.04,True,热景生物,False
