date,margin_buy_intensity,margin_crowding_reversal,margin_momentum,margin_plus_reversal,margin_reversal,price_momentum_cs,price_reversal_cs,short_squeeze
2019-03-04,0.012632423582191472,0.015300493787395885,0.012486804261027459,0.010147724617851111,0.011243063440013272,0.009682570298582703,0.010112967724156853,0.010806718520984164
2019-03-05,0.015396417027048784,0.015177190520528287,0.017660183089626722,0.012688407626837117,0.013419461126745517,0.01643825991873429,0.015182182833415932,0.013213508423746249
2019-03-06,0.011520472398389096,0.006245464300539868,0.011677690069999594,0.01331227405483977,0.005738583023386015,0.002207738874215565,0.008977181795137911,0.006132585238737002
2019-03-07,0.010980560505588571,-0.0016872944704394903,0.0006340281428502181,-0.0003954654563536882,-0.005462330272152023,-0.0032565638676006017,0.0019325432029129621,0.00026864204515467615
2019-03-08,-0.016706717002982662,-0.030550362480171275,-0.029834199779609796,-0.02723230231789292,-0.012641254336395652,-0.01823824811740784,-0.022271103985348487,-0.027474369402527312
2019-03-11,0.03482240761925708,0.025944402359972488,0.021310159700235535,0.019881104832558685,0.031039563231135953,0.029189381649641927,0.020710194461041442,0.026026022307451685
2019-03-12,0.003853003175505002,0.004831098886803412,0.015754442399823432,0.014453290838950559,0.01570421664951412,0.015620435198183168,0.011599373604945902,0.007274811652588235
2019-03-13,-0.018445404398195028,-0.01425043451720435,-0.021023809089641122,-0.012877985648805311,-0.015850783681745403,-0.026155215649546884,-0.014334670652744241,-0.012196466476620815
2019-03-14,-0.020200514570224894,-0.01704839677678504,-0.016822277574938226,-0.010281293265467914,-0.009876715314684927,-0.02094079345324456,-0.013583616770743058,-0.019124050265891077
2019-03-15,0.012899827774707278,0.016760928594727678,0.013293705503192246,0.009567810442057975,0.01677123309522037,0.014450550507549623,0.01155633196502965,0.014291084076768145
2019-03-18,0.014068069087569048,0.017342525109255894,0.0214606657302272,0.019545838622777895,0.02455056035497006,0.013791965749862576,0.020425273503707833,0.02095808078169933
2019-03-19,-0.002103196233554155,-0.0010053269174960457,-0.0023545120177475894,-0.0031287933045913104,-0.002259351930213081,0.0017636105067892305,0.0005126747556882464,-0.0014860601939727545
2019-03-20,-0.005227204029886886,-0.0015327648864807584,0.0002868229925645647,-0.0026543658190841665,-0.0052427175410824055,-0.011089992845832234,-0.0026651279325785224,-0.0020080455552788073
2019-03-21,0.005961324173780449,0.006142572251376804,0.0023264860447807342,-0.0012089895821198948,0.006108467273219151,0.003294520393397892,0.004601993157104623,0.0034099143484559906
2019-03-22,-0.0013617758287462454,0.005513707711555623,0.0070873739427260544,0.004501549927841451,0.0019001503106205553,0.0019809887751384876,0.005782238151842784,0.0010884544189020684
2019-03-25,-0.004417136764624522,-0.005925220695286778,-0.013320082317963522,-0.01110868795664184,-0.010835083660018688,-0.015533530044414446,-0.008516620923015365,-0.011189692208685006
2019-03-26,-0.02226998129236611,-0.020038238886047235,-0.016193657156919894,-0.009084326700939475,-0.01785172396524185,-0.02214570959034752,-0.013283341161607917,-0.018800568417377875
2019-03-27,0.0021758187505750417,0.006668677114167096,0.00256242994210914,-0.0001515733448870395,0.006204551702900024,0.005702966806284965,0.0008429225446994208,0.008801715333255111
2019-03-28,-0.014510946841132034,-0.009615322032879616,-0.006770665199718164,-0.004674911009920516,-0.0035122759147878735,-0.003418864337060603,-0.0034471595530618624,-0.004531252803885883
2019-03-29,0.016148510055306525,0.016433031120241307,0.01765760121379572,0.015769050487099357,0.022467320057161615,0.01832312822129965,0.01619529100987,0.01711237999098058
2019-04-01,0.023768011478219046,0.024977784697939685,0.01721609337173196,0.012540905582065432,0.024380708673011234,0.025163224282220936,0.018352183152637317,0.017010699901300778
2019-04-02,0.0011442645720539744,0.003562909163328673,0.002930436431660753,0.005890847035133963,-0.005777281762714643,-0.0017781868422735005,0.002010860117720549,-0.0051118077932007545
2019-04-03,0.006804136585194737,0.00880163212591985,0.002660192741257931,0.00580258025493411,0.005571791976966559,0.0006489601240187308,0.002449965864019228,0.012297808381634311
2019-04-04,0.004343536668960926,0.0057146869975547,0.00794193619033907,0.00543668798829547,0.005047347464985183,0.0013655664884943749,-0.0014992691282736887,0.002709509950234642
2019-04-08,-0.0054612767910127155,-0.004502181026115518,-0.007458596965296244,-0.0004483509621275474,-0.004316924093055358,-0.012280505065066307,-0.005673945748239571,-0.0027827100210800963
2019-04-09,0.0008559184935399034,0.0003688551713913662,-0.0009313248406860227,0.0001251441485319332,0.0007739678294729047,-9.290297327794203e-05,0.003828448492347782,0.0048230992032055435
2019-04-10,-6.349953324473003e-05,-0.0017151053324395993,-0.0017819344407646132,-0.004033121326798648,-0.006403732055073456,-0.008763897936115187,-0.0012137488520849538,-0.0013930306183339777
2019-04-11,-0.012816088514574794,-0.01615482982104265,-0.019894447759887753,-0.014229360852997752,-0.016096989632210686,-0.019272633977517314,-0.01298258876011615,-0.016824849118026796
2019-04-12,0.0033509235539106903,-0.0024953631509404667,-0.0021706540530016354,0.00026405148394472437,-0.003598375243012921,-0.004826437867476125,0.000354820080445046,-0.0027143946312012755
2019-04-15,-0.00017892779623269404,-0.0058146046783851294,-0.004390673886556522,-0.0004186473965180356,-0.0025529084162714197,-0.01255792294938662,-0.003832895239648418,-0.004412991652022089
2019-04-16,0.020692289183592567,0.015956948657906433,0.015116620339911846,0.016063050291409607,0.01849445303991659,0.019238839788336903,0.01685414605581469,0.015722351734726754
2019-04-17,0.006039638264229336,0.0013334063589083055,0.002152999616466514,0.004889545490596724,0.007232627385509905,0.007811398053652738,0.009504404654559387,0.005969765383340017
2019-04-18,-0.004571026305488186,0.0004002198259404641,-0.00266314795763655,-0.005242531442629785,-0.00222619877858252,-0.006563688557768809,-0.004555752534769901,0.0027766173476845377
2019-04-19,0.01602503484603911,0.0034665417954186533,0.0015691723545727477,0.0007514116177887506,0.009643773598793487,0.016402649757691443,0.004191764495844409,0.0179842738356463
2019-04-22,-0.005742187128652678,-0.008229648643610367,-0.00596081412738358,-0.009676488397772508,-0.003811264865647945,-0.004414024269456845,-0.005546525736144155,-0.004493673710344288
2019-04-23,-0.008195223225667878,-0.008794050906589551,-0.00994363840183503,-0.013897289806492331,-0.010664583641108595,-0.01975104720516951,-0.011280500958526972,-0.022023697074716114
2019-04-24,0.021144769095889162,0.0041413990213361295,0.0018542188856016497,0.005508904289178339,0.007528171570695543,0.017571713320682608,0.009518827748198322,0.010759244646537549
2019-04-25,-0.027554504452762432,-0.019414847830000352,-0.022194976609543,-0.020984252240601308,-0.018405534953432577,-0.027247416791175018,-0.024457482668387626,-0.027956755153558513
2019-04-26,-0.007611670293285611,-0.015014764255080165,-0.0062308990694991155,0.0010432950659001786,-0.010926093478238119,-0.002930148826529336,-0.00369353450758614,-0.009300823769358077
2019-04-29,-0.03424868171033452,-0.0004442586437685523,-0.012240389517336137,-0.01247081790607366,-0.002066071501093997,-0.026412399678981804,-0.013358081041855922,-0.016590255012076626
2019-04-30,-0.004003455370274107,0.005557488607745766,0.004042088776524982,0.0038541448271004444,-0.001913763786515671,0.007343856301476631,0.006848999436883418,0.00584951327779244
2019-05-06,-0.06721730705946016,-0.04229638527892988,-0.055028426785345384,-0.04995925114151492,-0.03684510793241385,-0.06274431696240267,-0.05073341382507289,-0.05585926187713852
2019-05-07,0.012436936057496904,0.013819471062781113,0.008088065613171219,0.0032104245122945496,0.007960788669262916,0.01582006127528425,0.006974856017936378,0.006632094865106488
2019-05-08,2.803834363982628e-05,-0.004453903112068155,-0.0037710650410495536,0.00733772491853682,-0.010742961285047406,-0.020450064684607264,0.0006989122927792652,-0.0015223059046391419
2019-05-09,-0.009856817718864031,-0.01203656477711671,-0.005633542358383091,-0.000883159275830774,-0.008534148705263804,-0.011407524668016925,-0.005599823733838661,-0.010299525264757907
2019-05-10,0.023963735686266783,0.025407931578688536,0.025740542381963813,0.0314060365842866,0.01985165832690847,0.02696505336725411,0.02542029502554309,0.0194374316848007
2019-05-13,-0.01155193005635057,-0.003111749272900456,-0.008516220106114605,-0.007835338726774494,-0.00819477738598449,-0.006023946819845207,-0.007112229131456867,-0.004296578581884104
2019-05-14,-0.00881801897080996,-0.008939669263148924,-0.00820604883965184,-0.006550303242689919,-0.004999386260991313,-0.006794778356980482,-0.005448534658951973,-0.006139776909402574
2019-05-15,0.01730719315010449,0.019386209538640498,0.017980110856205503,0.015045223720748985,0.0175597808470634,0.022011224656994184,0.01210524442190618,0.010084917330834851
2019-05-16,0.016778801948589623,0.00841862140171922,0.004198335326889287,0.0033631741805846705,0.00980674410707446,0.010613366871447698,0.004177713159365621,0.006970388151155753
2019-05-17,-0.023928488768191553,-0.02082574636762717,-0.017052613917042492,-0.018585767386077073,-0.019118724725040174,-0.01995078015499786,-0.024459598648276567,-0.020119148201008408
2019-05-20,0.015433481686408464,-0.0037122401742587857,-0.0070902330600017644,-0.0005720075997326102,-0.003354173585071318,-0.006302058969694154,-0.0012890549592541154,-0.001597127584853482
2019-05-21,0.016436973276290165,0.016426380565123397,0.008323393976940636,0.0075181866356305365,0.01203309306171095,0.017113834056921143,0.012041972471699434,0.008729061056713913
2019-05-22,-0.007322755995124761,-0.009262022448503387,-0.005162503470813344,-0.013048180424927731,-0.006314900998502803,0.0006594828670975704,-0.011191393001582034,-0.00655405396172901
2019-05-23,-0.01866487339147476,-0.016392244546415826,-0.01679049997010281,-0.015088742818927137,-0.011403670719504606,-0.013363196093957181,-0.014744407531965311,-0.011636618842925243
2019-05-24,-0.0032906455218984806,0.004532986537205791,-0.006028252728201009,-0.003306267152292109,0.001824935861384868,-0.012755124822689454,0.0010460726373324766,-0.0027418476513482054
2019-05-27,0.023548143121973397,0.014648679617812256,0.017863314581086344,0.01780249090176587,0.01135672395899411,0.029306505721148512,0.02095282956354487,0.012253997186639895
2019-05-28,-0.0031951211454453385,0.0030847754022428463,0.0001729359561302985,0.0015325836862853854,0.0037065240595975857,0.002623218335429747,-0.0013515724552871586,0.002465758094278178
2019-05-29,0.0037557921594482077,-0.001657498697449287,-0.0019609555258375076,-0.0027714012760806737,-0.004360474458388125,0.012347105046815604,0.0012392728012975203,-0.0032878358755051903
2019-05-30,-0.005527076036524138,-0.001515392367389401,-0.00601513696274731,-0.004814193984528634,-0.0023536398802704813,-0.007958905881089495,-0.006829229330239778,-0.003488181002991816
2019-05-31,-0.003837245739240021,-6.977144184816359e-05,-0.004181655398207005,-0.0017819288595264154,-0.0006810709039919357,-0.005896276165933863,-0.0006329195961398662,-0.0067626072595710915
2019-06-03,-0.01173981414607704,-0.014976008872322977,-0.010229608717475157,-0.012033848089256453,-0.006916239202120607,-0.009716830995620292,-0.0027313380907985074,-0.002584131925849108
2019-06-04,-0.010341701661284336,-0.013576721247099473,-0.014804361841463304,-0.008594680935482442,-0.009215717053192614,-0.02149914957215756,-0.011266606303623654,-0.007456154579305499
2019-06-05,-0.000547969998830071,-0.005796365099214436,-0.006225057067724505,-0.003999511524844077,-0.0040861475846823495,0.0015923719883143047,0.0051029131457234495,-0.0006293128703576958
2019-06-06,-0.016652353523521277,-0.012779620156213737,-0.009246761114062967,-0.008199891413946203,-0.009500319915872945,-0.013842821045973862,-0.01507010143355558,-0.008996550260794853
2019-06-10,0.014624586787336481,0.013297607982480376,0.013609308122937537,0.019767531247857153,0.016005138873661024,0.014231854800895687,0.02119273513604859,0.014244321224266101
2019-06-11,0.03168126415212688,0.028948843713122445,0.030200374980653706,0.022267416735622835,0.023810513173759953,0.024621375962183143,0.028367053493265498,0.025271272023594728
2019-06-12,0.005291195484315452,0.00027651684989970257,-0.0022815790275743774,-0.0035623472346389285,-0.0051805916160751735,0.003702965072293019,-0.003904675314115577,-0.0033233569460622693
2019-06-13,0.0023684379974179964,-0.00154877872760029,-0.0019512803683834528,-0.00026279990759112837,-0.0013147367153620837,-0.002741379801739719,0.0073295340729309716,-0.0008133639308805736
2019-06-14,-0.012903324549281538,-0.007274039198315269,-0.009657172515638154,-0.008410279546038959,-0.0007632413874823275,-0.012490603317371259,-0.018156730697487876,-0.007346152399883966
2019-06-17,-0.002108665368538217,0.0025433116291327155,-0.0002631392336358707,0.0023018082920791784,0.003650023481473096,0.005151639841882444,0.005449744333100229,0.005405891812812504
2019-06-18,-0.005050362839504395,-0.003630970307976215,-0.0026207048702503307,-0.001775885470114441,-0.0010189061904884212,-0.005009458420541787,-0.002213322219342271,-0.002626167828764107
2019-06-19,0.005237067306242534,0.006239586965105174,0.007678739589117415,0.009413011862701617,0.0049300243739347676,0.012984630650910548,0.011406638534541534,0.005996042675164486
2019-06-20,0.011973564819006856,0.01047152070145762,0.008921009144214072,0.012694208068048461,0.01642003517648183,0.007739470950813016,0.006363743461747423,0.013831267868600896
2019-06-21,0.008470522479074372,0.0025973361363764882,0.005347331551312288,0.008390498816903928,0.004797617168264511,0.000276107312701188,0.014281957356290636,0.006208480693765384
2019-06-24,0.00950645118413075,0.007311187872789369,0.0019333328306468658,0.00029434591389793563,0.008139737066757255,-0.0012873456953126914,-0.004902333136341798,0.002143697223603776
2019-06-25,-0.004476366622864167,-0.00946200667691901,-0.010500879645497998,-0.008555655787152698,-0.0038051068608495847,-0.006256817757712791,-0.009084604940184742,-0.007406975400090918
2019-06-26,-0.011359271887708834,-0.0036491912788871542,-0.0011285334856530166,0.001219683880703286,0.00020822030741347614,-0.002770937119405539,0.0022273087611617004,-0.0005274791486259132
2019-06-27,0.00479813790953324,0.007823238346375123,0.007909288498628717,0.009355129857162746,0.007301524090640671,0.01252084064672686,0.006281676456473193,0.005678063794203211
2019-06-28,-0.005767281177155381,0.0015552975169260913,-0.006575963758715698,-0.007327514916911205,-0.0012529172284381543,-0.0010991746550247674,-0.013553869722563686,-0.0056865322969418515
2019-07-01,0.019237680478852597,0.014834811972587061,0.017423621518656843,0.016930683073730968,0.01784899100263768,0.023147900382402657,0.02362577765721799,0.016757709893618803
2019-07-02,-0.0028336668784001776,-0.0016031004663518615,-0.0024914372847671413,-0.003514864049941326,0.003391740076060225,-0.004374663572929929,0.0013299331192963121,0.0018255325086521529
2019-07-03,-0.010015966019609452,-0.012517714904762209,-0.008319514072722724,-0.00655739380490537,-0.010796233293008469,-0.012720768492043585,-0.00987042541941111,-0.005785156630665755
2019-07-04,-0.001878542683772642,-0.00784276813407159,-0.006767095548274809,-0.00813813406760563,-0.007226933581202068,-0.01531011242034946,-0.0022163550439267764,-0.004983443362205463
2019-07-05,-0.00035853701598384584,0.0034403858289641345,0.0037113663187989887,0.004114379793651387,0.007384615526540396,0.0056475682769472155,0.00014645209521557928,0.0015708822014176985
2019-07-08,-0.030880685566467083,-0.02128386135507529,-0.014743721082136852,-0.014639259191483338,-0.017257482196517664,-0.01607663035362064,-0.02545715824184201,-0.016237443551811656
2019-07-09,0.010999145287189668,0.0032039102013585495,0.0034866938757761876,7.73318178348222e-05,0.004648701746624294,0.008628080163298227,0.003103796244200262,0.005666228244554451
2019-07-10,-0.005263859855816211,-0.004994371499193353,-0.002334353162738428,-0.00017966967286223154,0.001212235764972921,-0.002225931993056209,-0.00709751472381197,-0.004739821062577108
2019-07-11,0.003791806140275409,-0.001665294106115474,-0.0016513500801067919,-0.00028446008687798066,-0.00300176026057685,0.004446309689782653,-0.0047125992098005845,0.00042545825369169957
2019-07-12,0.0033812127093904554,0.008012856605802513,0.005999511686435689,0.0017109804268178963,-0.0028400539412608947,-0.007911303842869977,-0.00043957253578931114,0.0032804147879193983
2019-07-15,0.012786093908119581,0.005486120136892327,0.003928822754661666,0.007849161778150211,0.009628716978220327,0.00991184695865484,0.007469336133030639,0.00873121811061124
2019-07-16,-0.001208700941570928,-0.003149997012784444,-0.005383478497747833,-0.0011172925364757564,-0.004302236501168063,-0.004973269111487713,0.00026398044358476135,7.971463864914193e-06
2019-07-17,-0.0030665587070139817,-0.006237769923754878,-0.003542244000022512,0.005374818096797875,-0.0057097120291563115,-0.004617691390576353,0.003713183864204998,-0.0018605860014698032
2019-07-18,-0.00047709662525443545,-0.006317045902113059,-0.0080162370100282,-0.007590706703119545,-0.007497561802808497,0.00017745646455931004,-0.010699432542476024,-0.008677829748684859
2019-07-19,0.011121933730370702,0.01125262391583548,0.009008219553749258,0.005858681244980863,0.0032319225222111913,0.013616663517344633,0.009073021388254117,0.006780348705367982
2019-07-22,-0.02833917565993042,-0.009531402859696614,-0.012627640603021817,-0.010943061442047845,-0.006338947011868722,-0.02223778235962846,-0.02907506375889583,-0.009035904250013348
2019-07-23,0.013193079423229417,0.010125663123968051,0.005088340997987486,0.005995661233760521,0.006233691792820588,0.0030808759532424445,0.012448574586729171,0.005678675503880433
2019-07-24,0.0066691564447191425,0.0015701438298183802,0.0026546576520358987,0.005050927396579733,0.0024845576425741966,0.0011639326669196386,0.012320168884376788,0.004182216286657383
2019-07-25,0.0014273680534396896,0.00245400079143584,0.0020532638442580992,0.00313643017225396,0.0014467917599975614,0.0021511927124903104,0.0029883659015854072,0.0008284547112915921
2019-07-26,-0.0034002351503685576,0.0016852709738185024,0.0030116476782087896,0.0035942794785957435,0.0021798077061542715,-0.000546956559263847,-0.0018857472178882369,0.0030656328226068286
2019-07-29,0.0013348215694123956,0.0015541174980453988,0.0020536676801278897,-0.0009766025457299493,0.0024671186164049105,0.003724505496703812,0.011356887897974498,-0.00037274664031783117
2019-07-30,-0.002468619810517485,-0.00164499538267608,0.0016960952874235595,0.0071089425156384434,0.003061436906681699,-0.0022265179215597776,0.01720641550371212,0.0024612267439610993
2019-07-31,-0.0010439642638672454,-0.003276959162975711,0.001772817903675889,-0.0002693743970106782,-0.005977386646592381,-0.0065348853368575755,-0.005243557346319759,-0.005461572173079535
2019-08-01,-0.0011441502617296647,-0.0008968413061503624,-0.0019938107497032235,-0.0006196891659909009,-0.005790823830118305,0.0013445539364744198,0.005991802802245818,-0.00301172901609103
2019-08-02,-0.007395851998466231,-0.003460293290568809,-0.004403284077876456,-0.0034460736496258956,0.00015886469919386165,-0.012656893270943076,-0.010021878500219673,-0.007249103445025901
2019-08-05,-0.008758860532024439,-0.016856975410568333,-0.01099419933629712,-0.00814107990923936,-0.010130462440855598,-0.009188033322069925,-0.009937802588331218,-0.005574531808628424
2019-08-06,-0.02919160233451455,-0.016127869793467267,-0.012555474737397425,-0.013293548442206909,-0.011046191293658372,-0.008770559861476646,-0.020144448382385605,-0.01611088721470408
2019-08-07,0.005367438544088637,0.004200652341328397,0.0017409603921769207,0.0022978490514726745,0.0004742981459885677,0.001986074897945303,0.007894033705764395,0.0035918822500188834
2019-08-08,0.0012006782168027296,0.003159111787479555,0.0049907976477748745,0.0043740952762019135,0.006055562738064391,0.0003035109519246137,0.0029408889450120695,0.003872486165737971
2019-08-09,-0.00637655107811449,-0.008515763149134093,-0.010925581377693784,-0.007161577394254754,-0.008084853861156876,-0.013122485367040049,-0.011909861937125617,-0.005708896522754519
2019-08-12,0.0043041145432649855,0.011798377425536521,0.010665504972445759,0.007194980238061489,0.007673851641068073,0.018209285520429396,0.007811989429318296,0.007190947860788954
2019-08-13,-0.0009249348791564636,-0.00585771673536754,-0.0058916801261372454,-0.004309768001679452,-0.007962344699779297,-0.0020416972311868386,-0.004079072566617789,-0.004203385942303917
2019-08-14,0.005526955320033872,0.008026585781186604,0.009871297916749023,0.00043025973635024727,0.0008241895307530397,0.01670645472212756,0.006998901665095338,0.00015090928952282858
2019-08-15,0.001692202995808023,-0.004264359940411938,0.0028898442043622696,0.0007364238811866212,-0.0031182507512879133,0.0034234181234976666,-0.00390960850141148,0.0002738074356299484
2019-08-16,0.00333778547826601,0.008406010164373852,0.017301336313637613,0.009637215415899236,0.008605242421988301,0.003553101853631332,0.005897892351531304,0.014324197908925616
2019-08-19,0.017115619247305272,0.007423716820869463,0.013094538509682598,0.023092991870698257,0.009243804216487447,0.01474267545701167,0.02496046776309615,0.016570798912544777
2019-08-20,-0.00452912530063523,-0.004692268871419647,-0.0013413776663396782,-0.002527213441153858,-0.003172650756058609,-0.009027672925469016,0.00030242655187215324,-0.0014154180481747067
2019-08-21,-0.003631089629616195,-0.0031693321869926848,-0.007154486083248019,-0.004478758467835922,-0.0034584974938856403,0.0012442883470959098,-0.00243752068296298,-0.0027243967479633757
2019-08-22,0.002525312106514415,0.005127251995876087,0.008349261887797409,0.010650562214186683,0.00315356486954668,0.0050257817197454065,0.0014976197652406102,0.007414775556926507
2019-08-23,0.010658283002287536,0.004240513303840491,-1.0286991449011793e-05,0.004145847696001343,0.0012477707646298707,0.0009219989528844103,0.0001648544328489669,0.0012724110511259633
2019-08-26,-0.0008660622775044022,-0.004811222081623576,0.005774670640564859,0.0016550792360855665,-0.006206759829273795,-0.010861996119515533,-0.003476199677345535,0.001644944216230372
2019-08-27,0.010942994502159327,0.014614501617023061,0.00852072209338476,0.00792222755862413,0.013695216602415305,0.00809777443881776,0.016017931944815215,0.008536869544863478
2019-08-28,-0.007703847915357239,-0.011595408111892906,-0.0070480509717813205,-0.002868254444569572,-0.004961624432395428,-0.011157151464881991,-0.0010989395198188502,-0.004727916855371032
2019-08-29,-0.004748719706722273,0.0008742032205030288,-0.001953704600982965,-0.004298809735300201,-0.0032221505136190956,-0.002892718758506708,-0.004133847897877233,-0.003788892847578303
2019-08-30,-0.0072411124049062015,-0.0019994138177131366,0.0003705015308503372,-0.003554898336620614,0.0008577254725493139,-0.004836443482826831,-0.002846094493630594,-0.002474107516712639
2019-09-02,0.02478237118953053,0.02307627751579366,0.017150501346219586,0.013192845555644058,0.018370132868751776,0.020876958746912727,0.015380465777289956,0.013647243858764086
2019-09-03,0.004823795884867244,0.0049884887811588495,0.0038101706076786503,0.002103425215522452,0.006507863837758928,0.002349754132798712,0.004162246236322278,0.006322164397133114
2019-09-04,0.00475080486837447,-8.44195025646833e-05,0.004675683535976037,0.010749424857200204,0.005572400359119501,0.0045147428434224035,0.00871518060750536,0.009614334186827759
2019-09-05,0.010614699225029318,0.01731883999101179,0.00844339285353772,0.009644177668362742,0.011607361575051621,0.015482435250175789,0.010444167051992661,0.004303477935514367
2019-09-06,-0.0017257246117847297,0.0011101950491563097,0.0009988813229641228,-1.0374239704165335e-05,0.003208164355226322,-0.0025404183048137,0.0025509290458597834,0.00040540904639975255
2019-09-09,0.014939709203587444,0.014525871595745884,0.014653129231392888,0.015849950302287752,0.011610185333425862,0.01577328751307308,0.016728131563722066,0.010211026964381364
2019-09-10,0.0020112450455167315,-0.0021969245664072603,-0.00035424488942065527,-6.459620799712216e-05,-0.0032015342218771094,-0.001323789591386061,0.00296819535664025,-0.0019079967931797596
2019-09-11,0.0009720856277900025,-0.011790026373092562,-0.012868241191587764,-0.0052621457162079326,-0.001304739888717228,-0.007347192521024632,-0.00503162425576908,-0.00816946214247408
2019-09-12,0.009654090625527648,0.003324197394309252,0.0062224065952688834,0.005744526923995093,0.006925721309237648,0.0006315973888653126,0.005141698771148438,0.008342440962663629
2019-09-16,0.004768225358070955,0.0026955429995598754,0.0034109412554828946,0.0005505631296929978,0.0001439516343987982,0.004111183812613526,0.002127776378254913,0.0012102800702809766
2019-09-17,-0.019330964075409716,-0.017898060940653746,-0.018910684214780885,-0.008963030802736246,-0.016887886014071082,-0.0320885816528339,-0.008331637661848789,-0.013764451408444204
2019-09-18,0.0013844217313943997,0.004378974407281476,0.0023332994777662073,0.0009609000674492522,-5.30079114118412e-05,-0.00348937400928599,0.00657112583770841,0.0012284920190333616
2019-09-19,0.007238662979671722,0.009133280687823729,0.0072660704400034125,0.0040475628962510935,0.007585447049405574,0.01216335934946821,0.004730916878304156,0.007314895846410293
2019-09-20,-0.0015495178538169933,0.005157626939660196,0.0026436194731960195,-0.000593627834705879,0.0036817942141031423,0.002096873091122952,-0.0006264891278482333,-0.0004324123214861863
2019-09-23,-0.010659649259541992,-0.00023839048633127134,-0.0059490701733676665,-0.012123211685523385,-0.008610267436263011,-0.0043980671545711635,-0.011267756243367708,-0.008578861396124397
2019-09-24,0.002668695342195231,0.009680299350531364,0.003513064581451857,0.0034199142376310446,-0.00442203016073331,0.007552737692542504,0.005367599919859743,0.004585675201717588
2019-09-25,-0.013297746810615829,-0.01565413690120263,-0.012868856305303454,-0.0011717569531941707,-0.007684722929885316,-0.023088691312816715,-0.005031235541261777,-0.00844622804201359
2019-09-26,-0.02424922805413892,-0.022272183380115815,-0.016970018898884123,-0.00772273675681772,-0.02015563752755854,-0.031856069028774726,-0.018729124047981813,-0.010800486288306774
2019-09-27,0.0016304389192527196,-0.00015240773002479904,0.006629739461567645,0.005243461604545326,0.0005976814717017037,0.005880494047494185,0.006002836992750855,0.0004707676033114897
2019-09-30,-0.010836156024467039,-0.009468878343186181,-0.008957324100790968,-0.00631588086235386,-0.007385160725351348,-0.014766799861918164,-0.006891854034334859,-0.0055474643813282635
2019-10-08,0.003843603492999582,0.00192285986411584,0.00037909960215252005,0.0037757624140003806,0.0011489784532511516,-0.0018403747528617242,0.0008638207037573752,-0.0008675507001771907
2019-10-09,0.007921223393433686,0.008244218104525643,-4.624463108129239e-05,-0.005155284539909422,0.00880797799398674,0.014563312778095468,0.00015288853720714683,0.0037070306814954166
2019-10-10,0.005298699647173379,0.01125489312799424,0.010360518287145041,0.007776428382480518,0.009745489603078757,0.013457699751295215,0.009500016943491158,0.006529051707449285
2019-10-11,-0.0011080975385221647,-0.0018045971776189736,0.0007687722425208912,0.0025296677104092893,0.0006600523152265725,-0.002024332975538697,0.0005193994851747075,0.0032584313913634664
2019-10-14,0.01003313386064074,0.018445809385660785,0.016188869456626356,0.009980013308623338,0.014025207530927583,0.014195744284382346,0.00910922403422909,0.011941300282764673
2019-10-15,-0.008705516361431747,-0.006744091569585479,-0.006490329485257725,-0.0018913727834625432,-0.012100503648384104,-0.010932712220843044,-0.007103281510738906,-0.004970787613232598
2019-10-16,-0.006617052282693373,-0.003289303427986857,-0.0026620093236616707,-0.003730771181983308,-0.0020928078219890293,-0.007783638726850239,-0.00504282236548595,-0.0048950777453488775
2019-10-17,-0.0028876022270706986,-0.002950431803434921,-0.0005370075350266997,-0.0012933523442361947,0.0005132695306165794,-0.0008344357669062298,-0.0012139488067331073,-0.0007300560431959606
2019-10-18,-0.007763692394649001,-0.006868108965478032,-0.010666043182040804,-0.0033423366711519634,-0.008156363721306254,-0.012774128639791375,-0.006316809454405236,-0.010344348073154406
2019-10-21,-0.0020752443664854036,-0.0002065339048190006,-0.008143997434718551,-0.0006648019968428999,-0.0041533620104863425,-0.004440172035766635,-0.0007261995124837337,0.0010529534276214195
2019-10-22,0.006377016447056998,0.008667107235552751,0.005277420828086649,0.006510552293424451,0.007934417836976248,0.005484600417344214,0.005661212324101244,0.00629882930345623
2019-10-23,-0.0033590588159412953,-0.009205000593927797,-0.011017797544445034,-0.005322119049605678,-0.005074623110743384,-0.015773772925942994,-0.004450780594877663,-0.004459946306433532
2019-10-24,-0.0013650538619158692,0.003692586550584672,0.0007865781235900864,-0.002783249476386671,-0.002077983388230449,0.0005752304810101032,-0.0018558764482199943,-0.00446292786173624
2019-10-25,0.006955621675400519,0.005397552013709781,0.0029232828385041035,0.008956640023022832,0.003172651865515134,-6.852679090470249e-05,0.003454622904270777,0.006971692328635716
2019-10-28,0.011071551770509268,0.00698183270412999,0.010587708140081026,0.016592990509494407,0.011893609109997101,0.009823460797148333,0.01750777474706335,0.007949821699059946
2019-10-29,-0.012600178904752823,-0.006059756939189957,-0.001526080277906501,-0.008515233718718408,-0.0068123956224595515,-0.00392756492345405,-0.014421413557663782,-0.0017351520601847075
2019-10-30,-0.00690012811819149,0.0028850165263615665,-0.0008961951990098948,-0.005107567106462933,-0.015215677998688374,0.00039513030483293276,-0.008322507536898557,-0.00860318639811384
2019-10-31,-0.005057622486728717,-0.00021352323225152153,-0.0012865623016189683,-0.003278343962113488,-0.006460052148935412,0.0035907310982114535,-0.0033291080020526535,-0.008409645886455631
